no,stage,x,y,z,TCF_mRNA_levels,sox2,tbxta
3,18ss,132.17,82.3032,220.993,14.6771,3.63837,29.9882
3,18ss,111.614,63.0989,220.776,2.51106,6.22735,17.2114
3,18ss,114.516,66.0375,221.506,3.60158,9.36436,29.4138
3,18ss,151.817,73.3391,217.227,5.22741,2.94691,14.9867
3,18ss,145.329,58.6248,219.668,4.94304,3.39096,15.765
3,18ss,139.011,67.9383,219.005,10.0335,2.65199,15.5115
3,18ss,147.747,68.6958,219.902,6.54779,2.96189,15.2372
3,18ss,153.729,61.857,219.111,7.7589,8.46127,35.2066
3,18ss,136.145,61.04,219.817,3.96622,3.31902,25.7411
3,18ss,148.373,80.9882,222.898,12.5959,2.3269,13.3917
3,18ss,159.205,73.8942,217.102,5.14489,3.68548,22.0316
3,18ss,173.967,79.2159,217.533,8.39746,4.13044,22.5659
3,18ss,166.504,69.2731,217.447,7.53673,6.23351,25.6504
3,18ss,169.683,63.1415,217.946,11.1647,6.66985,29.8475
3,18ss,160.253,69.6418,219.594,5.3222,3.85353,16.8167
3,18ss,163.604,60.3969,219.229,8.16128,7.76179,38.465
3,18ss,177.986,71.5522,219.224,7.06686,4.74945,29.0685
3,18ss,165.697,78.1672,221.736,5.63754,2.43133,16.923
3,18ss,174.293,64.3909,221.636,9.4504,8.88671,42.6092
3,18ss,188.134,63.4269,215.567,8.80615,1.84456,4.4857
3,18ss,194.149,66.019,217.42,1.94627,1.6851,3.18205
3,18ss,195.086,74.9735,218.63,3.65472,1.76261,3.76356
3,18ss,183.631,70.2491,218.743,5.9379,7.46402,20.9389
3,18ss,183.92,80.1281,220.444,4.00182,8.10199,42.9626
3,18ss,188.527,59.4347,221.301,3.55929,1.90039,4.67658
3,18ss,189.776,67.0658,221.242,5.8618,2.17608,4.52903
3,18ss,103.061,92.0853,216.163,2.32282,7.23879,11.2388
3,18ss,102.055,107.16,218.145,5.21674,3.21101,40.3612
3,18ss,108.238,92.1554,218.86,2.94616,9.39431,11.6813
3,18ss,115.08,94.3439,215.866,3.80552,3.92635,41.8308
3,18ss,117.386,102.264,216.075,4.2957,3.72331,49.8938
3,18ss,112.615,106.449,217.249,3.30118,2.48031,22.7894
3,18ss,128.963,107.005,215.698,4.22386,2.49819,31.8826
3,18ss,119.938,107.49,217.034,5.13643,3.18178,42.9738
3,18ss,122.031,105.194,217.63,4.12137,2.55086,31.8184
3,18ss,117.781,89.0571,218.276,6.00872,4.55679,31.4908
3,18ss,128.671,99.6043,220.185,6.00087,3.78715,56.533
3,18ss,109.722,96.3577,219.945,2.59692,2.81333,14.734
3,18ss,152.788,106.183,216.141,11.0801,4.40108,25.3625
3,18ss,156.398,90.2262,217.794,6.42315,1.94197,11.5751
3,18ss,151.86,91.3939,219.531,10.8106,3.18945,21.8856
3,18ss,145.686,89.5867,220.557,13.6007,6.17984,32.1924
3,18ss,135.751,93.9784,219.326,7.73948,2.80666,27.7376
3,18ss,147.077,103.22,220.899,7.86983,4.24386,27.2268
3,18ss,145.752,95.2625,220.644,13.1881,3.92068,32.5265
3,18ss,178.374,92.9555,216.212,5.90609,3.69802,18.3101
3,18ss,167.208,102.303,216.769,8.74366,3.2661,29.0095
3,18ss,174.426,102.535,216.265,7.60141,5.57098,33.0364
3,18ss,167.074,108.544,216.089,8.12054,3.59469,32.5992
3,18ss,182.335,88.5346,218.935,5.26986,8.12158,29.4134
3,18ss,161.484,95.2639,220.022,9.49244,2.81333,25.0225
3,18ss,167.618,95.8518,219.495,6.80862,4.57161,20.6493
3,18ss,173.226,88.6155,220.271,6.67614,4.49186,35.9151
3,18ss,177.148,104.984,221.597,8.28072,5.43149,31.3658
3,18ss,167.363,85.4903,221.472,6.35493,2.85792,19.5351
3,18ss,204.975,91.1498,215.419,0.871631,0.96383,2.64291
3,18ss,200.341,92.3267,217.003,7.32333,1.66279,3.97649
3,18ss,191.313,99.7639,217.13,5.51986,5.42723,39.1731
3,18ss,191.206,89.8992,216.368,4.59207,4.2933,19.3949
3,18ss,186.938,104.145,219.287,4.16583,4.70509,31.249
3,18ss,183.688,107.196,220.563,7.71695,5.81663,34.2573
3,18ss,201.605,100.43,220.923,6.95609,1.83975,3.71508
3,18ss,167.559,138.009,209.144,3.73529,5.97059,12.5882
3,18ss,171.781,151.642,209.548,1.44144,1.94595,3.00901
3,18ss,120.837,159.322,210.26,5.17623,3.40671,3.51729
3,18ss,127.56,169.532,209.156,1.8457,4.75195,4.48828
3,18ss,114.584,160.074,210.231,1.85559,2.73797,2.57902
3,18ss,122.286,169.206,209.08,1.33737,3.11592,2.4308
3,18ss,119.526,34.1039,213.768,1.30197,1.77201,4.1706
3,18ss,102.671,50.9024,209.253,1.39614,1.36862,3.16399
3,18ss,100.687,42.0197,212.487,2.87915,1.69085,3.70261
3,18ss,107.659,43.6642,210.921,3.06753,1.86662,3.92273
3,18ss,121.697,53.4012,210.555,2.19536,1.92146,10.2403
3,18ss,128.692,46.1186,211.567,3.77124,4.80803,21.2434
3,18ss,129.414,37.5135,209.66,1.8161,1.62535,3.80088
3,18ss,115.544,51.5757,212.816,2.00487,2.03343,10.5493
3,18ss,118.935,42.6068,215.238,4.12714,2.11946,5.24651
3,18ss,152.821,46.1136,210.192,3.01658,6.03599,20.9242
3,18ss,154.45,38.8074,209.851,6.57168,1.87625,5.00055
3,18ss,142.679,57.0469,210.476,4.08478,5.64588,25.4667
3,18ss,138.683,45.5151,211.564,2.84908,5.36432,24.7332
3,18ss,153.969,57.8251,211.363,2.92378,7.26694,23.6021
3,18ss,146.198,36.768,212.001,3.25992,1.86517,4.52888
3,18ss,151.776,50.7656,212.428,4.25528,10.189,27.7345
3,18ss,143.564,49.475,213.658,3.5967,9.55414,35.3426
3,18ss,154.166,35.9698,215.019,6.63546,1.94904,4.80267
3,18ss,173.411,49.4364,210.513,5.3542,2.08861,5.23456
3,18ss,168.032,44.4644,211.761,4.76021,1.87177,4.58216
3,18ss,181.273,55.9866,211.665,2.54298,1.98869,4.88083
3,18ss,160.482,49.6226,212.626,3.0784,7.53262,26.5125
3,18ss,162.353,56.1951,212.494,4.16586,9.75754,40.2804
3,18ss,167.873,58.4585,213.162,3.7706,10.6803,37.8037
3,18ss,158.299,38.8366,212.04,6.18806,1.9877,4.55993
3,18ss,105.876,67.5856,209.382,1.4044,2.67972,9.83419
3,18ss,100.505,63.1216,211.972,0.916147,1.75532,7.32832
3,18ss,105.988,78.2416,212.505,1.94168,6.69966,14.304
3,18ss,103.274,71.3475,214.538,1.02677,6.08277,18.8169
3,18ss,106.149,61.9908,213.967,0.970921,2.36863,9.36302
3,18ss,120.794,68.068,209.944,3.52899,2.31758,9.9119
3,18ss,122.536,61.7663,209.696,3.97571,2.00478,9.394
3,18ss,131.632,58.592,209.658,4.36729,3.22265,21.3183
3,18ss,113.72,60.5659,213.505,1.68273,2.75868,8.70484
3,18ss,126.784,69.0046,214.029,6.50734,4.91402,27.2869
3,18ss,116.566,70.5001,214.947,3.29694,5.92166,29.2959
3,18ss,119.423,78.8203,215.317,5.60512,6.49887,24.5949
3,18ss,127.14,75.4181,215.736,10.9392,4.92397,35.337
3,18ss,111.051,80.7342,214.595,2.49321,9.38527,19.9061
3,18ss,154.382,83.2751,210.099,6.05433,1.80584,10.3779
3,18ss,139.888,64.0312,211.424,3.58907,2.08552,14.9104
3,18ss,134.541,67.974,211.239,6.21819,3.81464,28.5285
3,18ss,141.068,78.9426,211.217,7.28327,3.5651,24.9781
3,18ss,154.86,66.9019,212.149,4.24026,5.97299,14.4349
3,18ss,149.87,63.731,214.427,3.61099,2.65713,12.6264
3,18ss,134.529,76.1612,213.872,9.69152,3.10867,26.7081
3,18ss,135.023,81.6359,214.487,12.8958,4.59914,37.0723
3,18ss,142.842,72.0668,215.175,5.87449,1.99155,12.2392
3,18ss,152.915,75.1885,213.189,4.20439,4.97803,18.6285
3,18ss,140.191,82.8019,214.697,9.96543,4.25075,26.386
3,18ss,157.895,83.3093,215.125,6.17316,1.78544,8.14316
3,18ss,159.889,79.2574,209.087,6.21422,2.3079,13.3342
3,18ss,172.339,60.5908,210.257,3.87477,8.32059,26.8485
3,18ss,174.358,68.1885,211.126,8.39886,6.33692,34.7113
3,18ss,158.315,60.8429,211.723,4.40484,10.9384,24.7187
3,18ss,170.339,66.5258,211.745,9.08378,6.04458,39.6802
3,18ss,163.915,67.5175,211.208,10.3267,7.69985,25.4479
3,18ss,170.765,70.1297,212.052,9.01945,7.77185,40.124
3,18ss,176.482,73.0917,212.189,5.86829,6.96482,32.4699
3,18ss,168.535,74.8023,214.112,6.1013,7.30479,33.2053
3,18ss,162.818,83.3152,215.33,4.63884,2.08848,14.9352
3,18ss,170,83.245,216.165,4.46476,2.98687,18.4002
3,18ss,192.684,69.9219,210.89,7.19987,1.82495,3.85623
3,18ss,195.306,79.7377,210.864,4.55892,1.57271,3.95419
3,18ss,186.815,81.5846,213.81,3.77961,4.0491,27.3148
3,18ss,182.488,82.137,214.772,4.21202,5.90295,32.0245
3,18ss,182.797,75.729,214.985,5.93309,9.53067,28.5501
3,18ss,192.084,62.0403,215.484,2.09896,1.40645,3.38034
3,18ss,198.479,83.4754,215.492,5.57251,1.48044,3.73172
3,18ss,107.188,85.3223,213.576,3.12652,9.16124,16.923
3,18ss,128.555,104.531,211.113,3.52498,2.54598,33.1694
3,18ss,127.26,83.4482,210.917,10.7221,4.41742,31.6208
3,18ss,129.199,96.7532,211.243,6.92895,3.58158,53.4868
3,18ss,130.958,101.55,211.483,4.88415,2.78518,32.9057
3,18ss,126.275,91.9478,212.784,8.06994,3.17363,49.4614
3,18ss,121.889,93.5568,212.374,6.54025,2.61775,29.3495
3,18ss,120.637,99.8203,213.304,4.76447,2.77105,36.9868
3,18ss,110.673,89.0736,213.67,4.5542,4.36109,21.5949
3,18ss,126.57,87.1708,212.9,9.03931,4.04523,39.5998
3,18ss,130.442,88.9092,213.753,7.46639,2.9642,33.0704
3,18ss,124.667,97.9354,213.789,7.15749,3.05239,41.8508
3,18ss,122.337,83.989,214.804,9.78956,6.76618,27.3232
3,18ss,115.729,98.2392,216.037,2.89483,2.05729,22.1137
3,18ss,138.683,84.8556,210.024,9.4852,3.10937,20.7318
3,18ss,138.8,103.475,211.421,7.61968,2.61506,22.224
3,18ss,143.402,104.439,210.664,5.94701,2.81226,23.1336
3,18ss,144.355,87.9484,211.563,10.8667,2.91776,21.5533
3,18ss,135.183,93.4539,211.895,7.83885,2.96211,32.8379
3,18ss,150.133,94.8203,211.772,8.91589,2.24373,13.5089
3,18ss,151,89.0094,211.805,7.76264,1.9611,11.6522
3,18ss,136.558,86.8566,213.198,7.83545,2.30745,17.8853
3,18ss,140.133,95.6436,214.047,7.90414,3.53027,23.4711
3,18ss,135.615,99.6668,212.913,7.86656,2.97387,38.3304
3,18ss,145.642,99.1216,214.225,8.55058,4.68625,19.3661
3,18ss,142.515,108.199,214.796,6.2411,3.55009,29.9435
3,18ss,174.744,86.3005,211.091,5.31661,3.06963,23.8904
3,18ss,159.013,107.92,211.582,9.72273,2.98982,22.7266
3,18ss,170.36,88.1346,212.76,6.37531,4.63566,36.9507
3,18ss,166.277,97.2564,212.55,5.88436,3.30198,25.7402
3,18ss,178.099,96.6158,212.981,9.45639,4.40251,27.786
3,18ss,161.593,104.816,214.531,9.60796,4.13918,26.2367
3,18ss,159.974,90.7184,215.981,6.44372,2.63453,15.9727
3,18ss,171.89,96.5565,215.294,5.29197,5.11291,20.3465
3,18ss,198.993,105.303,209.792,3.87672,1.3579,3.92259
3,18ss,197.408,88.7755,210.346,4.06781,1.89968,3.97886
3,18ss,196.444,94.491,209.844,3.62732,1.57385,5.06538
3,18ss,191.102,92.1483,210.204,3.6472,4.33758,16.12
3,18ss,183.875,98.1924,211.634,9.11826,4.9282,29.4565
3,18ss,183.022,102.681,211.793,7.63642,6.18195,23.7966
3,18ss,190.602,105.523,213.112,3.05985,6.07877,18.0994
3,18ss,200.866,99.4744,213.881,5.98674,1.35117,3.43423
3,18ss,186.556,93.7092,214.031,6.73536,9.7811,30.5984
3,18ss,107.136,126.075,210.665,3.53279,2.12295,4.91393
3,18ss,100.04,122.396,211.166,3.18254,2,3.44444
3,18ss,105.741,121.699,215.015,5.81212,2.28707,10.2079
3,18ss,109.89,119.598,208.968,4.53061,1.18367,6.85714
3,18ss,117.662,125.877,209.663,6.16257,1.91304,5.56049
3,18ss,131.855,116.144,211.832,6.03462,2.81688,37.3176
3,18ss,127.891,117.553,211.596,3.51761,2.32042,26.3504
3,18ss,119.511,130.345,214.276,7.36607,4.11862,4.33004
3,18ss,123.752,109.663,216.049,4.03574,2.95612,38.8432
3,18ss,148.485,108.458,210.213,8.76134,4.34879,20.4089
3,18ss,157.505,125.828,209.423,4.91635,4.56297,8.7767
3,18ss,144.213,128.145,208.787,8.92492,2.54731,6.13238
3,18ss,134.806,131.5,211.493,14.3663,3.52507,5.2173
3,18ss,138.76,125.85,211.684,3.65576,3.93525,11.0124
3,18ss,141.763,112.96,212.634,6.35497,4.17388,48.1354
3,18ss,151.474,127.288,210.737,4.96218,4.51441,6.77116
3,18ss,138.621,116.369,213.898,6.38317,4.19842,32.3303
3,18ss,135.465,125.053,213.808,2.61556,6.79527,14.2505
3,18ss,144.521,109.406,211.837,5.8896,3.3836,27.9077
3,18ss,151.684,116.94,212.944,6.11534,3.75564,9.80177
3,18ss,142.162,118.298,214.289,5.11624,3.93282,22.5517
3,18ss,137.54,110.845,214.36,7.24903,3.20631,34.1634
3,18ss,160.75,113.105,208.876,7.10455,3.75255,18.51
3,18ss,179.395,114.663,210.126,6.62463,4.85067,17.0851
3,18ss,177.414,126.303,213.218,3.90283,6.44762,27.8991
3,18ss,174.704,109.741,212.528,5.02423,5.05877,30.8017
3,18ss,159.285,123.442,213.559,5.30733,5.36638,6.80205
3,18ss,181.832,131.399,213.242,2.38266,5.27132,15.8281
3,18ss,173.568,118.833,214.984,5.03536,6.83423,25.0879
3,18ss,166.851,127.653,214.675,10.8627,5.0127,10.5405
3,18ss,173.303,124.468,216.407,3.05471,5.53207,16.3208
3,18ss,195.055,125.899,210.91,2.31746,1.95238,3.33333
3,18ss,184.502,124.318,210.936,4.7027,7.26623,21.9158
3,18ss,191.053,127.514,211.393,1.81388,1.64005,3.62408
3,18ss,198.2,111.583,213.664,2.92653,1.41939,3.49082
3,18ss,98.9204,40.1749,207.698,0.92133,1.2908,2.99163
3,18ss,98.8553,47.3715,208.492,1.29929,1.32608,2.89298
3,18ss,127.583,56.3073,204.759,2.13051,2.5603,9.10916
3,18ss,119.729,45.4279,203.801,2.50636,1.47913,3.44805
3,18ss,118.727,53.3327,204.405,3.21214,1.89728,9.06189
3,18ss,130.555,48.7525,207.092,4.0898,4.3291,14.515
3,18ss,118.277,39.3095,207.997,2.90186,1.56858,3.72018
3,18ss,110.45,43.7432,207.641,2.79019,1.5538,3.40742
3,18ss,155.987,40.4295,204.074,3.55093,1.58445,3.82584
3,18ss,139.02,39.5344,204.194,1.81529,1.37181,3.51496
3,18ss,145.712,51.9078,204.703,3.97599,8.11668,25.4709
3,18ss,134.808,58.064,205.797,5.12875,5.25434,20.0345
3,18ss,145.049,44.8333,207.242,2.66045,8.65758,33.1197
3,18ss,141.222,35.8979,208.091,3.90117,1.54968,4.32824
3,18ss,138.388,54.1394,207.929,2.44585,13.7144,31.3161
3,18ss,176.514,55.4233,206.325,2.91607,2.00944,5.50113
3,18ss,163.798,38.1984,206.862,1.32081,1.25907,3.24142
3,18ss,166.478,52.6898,207.721,7.07555,7.64319,27.1285
3,18ss,166.284,45.9888,207.373,3.67618,2.05983,5.37417
3,18ss,159.704,53.7749,208.011,3.45878,9.06395,33.6981
3,18ss,163.325,36.4305,211.3,1.18325,1.2622,3.49353
3,18ss,102.169,82.5677,203.719,3.35891,2.10014,5.84558
3,18ss,100.709,59.7736,204.413,1.08657,1.06269,3.11045
3,18ss,107.569,69.9035,201.408,1.74146,1.63701,7.47389
3,18ss,101.672,71.3033,206.126,0.712401,1.96658,7.95778
3,18ss,105.305,80.3616,206,2.63898,3.02288,8.62542
3,18ss,106.864,60.3341,207.809,0.815484,2.8157,6.23011
3,18ss,105.529,73.0432,208.789,1.01737,3.36955,10.6236
3,18ss,107.264,70.7418,209.355,1.94807,2.54034,11.2249
3,18ss,115.837,66.6564,204.363,1.22398,1.5296,5.57575
3,18ss,115.334,75.9489,204.349,2.40051,1.99077,7.04923
3,18ss,125.758,81.8898,205.334,6.58128,2.44828,9.46798
3,18ss,109.715,82.8505,205.257,3.88325,2.9658,9.07901
3,18ss,127.102,67.8572,206.762,5.05364,2.94484,19.8767
3,18ss,120.441,76.0533,207.718,4.03167,4.79132,25.1219
3,18ss,115.959,80.038,208.149,4.32305,3.93237,23.4445
3,18ss,109.596,76.0207,208.465,3.4162,2.66517,7.68179
3,18ss,115.497,71.3738,208.227,3.01317,2.58116,11.1109
3,18ss,130.349,72.147,209.308,10.7063,3.91339,32.832
3,18ss,126.732,61.5359,209.129,5.3775,3.29299,20.4719
3,18ss,143.474,80.196,203.388,4.52077,1.63809,10.6314
3,18ss,156.381,83.052,204.445,4.5724,1.65751,11.5926
3,18ss,133.828,69.7358,203.889,5.02471,3.19955,26.3816
3,18ss,133.594,63.0555,205.979,4.96218,2.11677,11.288
3,18ss,149.329,62.1946,206.913,3.9611,3.49525,20.092
3,18ss,150.659,71.7966,207.162,4.95382,2.20529,12.9736
3,18ss,145.331,70.9187,207.418,4.90182,1.77661,12.2814
3,18ss,150.914,78.3714,208.84,5.86772,2.59304,15.986
3,18ss,157.549,72.0367,208.446,4.47613,2.84942,16.3283
3,18ss,145.599,83.144,209.789,6.94511,2.38498,20.0062
3,18ss,158.2,60.5787,202.928,3.56475,6.13645,25.3895
3,18ss,171.842,59.7141,204.469,3.84135,4.69489,15.62
3,18ss,166.023,73.7772,203.968,5.37793,5.53898,37.5373
3,18ss,165.957,60.8574,205.393,5.20594,6.3045,25.1599
3,18ss,173.425,67.6849,205.263,5.26167,7.47855,34.2359
3,18ss,181.139,81.0654,205.73,6.3662,7.36217,40.1509
3,18ss,179.851,67.9447,206.765,3.63758,4.72704,23.4801
3,18ss,178.233,83.4894,208.984,4.3608,8.97443,23.2197
3,18ss,163.183,72.1364,208.45,6.8246,3.77017,19.4785
3,18ss,175.223,76.809,208.363,5.22773,7.45023,28.8872
3,18ss,194.3,82.2851,205.253,2.58543,1.39749,4.12663
3,18ss,187.138,66.3721,207.219,4.20415,1.72025,4.52421
3,18ss,185.518,76.7789,207.171,3.98715,5.867,26.5423
3,18ss,183.428,60.6777,207.767,3.41974,1.9401,4.7941
3,18ss,186.269,62.4151,209.308,5.10782,1.92404,4.36899
3,18ss,99.7013,84.9757,205.93,3.32009,2.44908,5.8199
3,18ss,104.213,99.7064,207.555,3.61296,2.04378,6.02277
3,18ss,99.3254,90.8743,207.785,3.10604,3.10184,5.67016
3,18ss,98.921,101.338,207.639,4.17382,1.84903,4.33591
3,18ss,102.127,95.3778,208.829,3.75664,3.15448,6.6196
3,18ss,108.381,97.7612,204.015,4.4026,1.98052,5.10714
3,18ss,111.532,93.9224,206.228,4.90939,3.27764,9.19285
3,18ss,130.223,102.084,208.47,4.87719,2.40351,40.8947
3,18ss,155.627,103.669,203.301,7.95795,2.18922,20.9456
3,18ss,149.442,84.8736,206.087,5.52259,1.6556,11.4028
3,18ss,145.309,100.977,206.051,9.7305,3.42781,16.8313
3,18ss,148.222,104.271,205.872,7.87674,2.5797,22.9588
3,18ss,155.088,104.457,208.141,7.7839,2.70916,19.0384
3,18ss,140.244,97.0546,207.767,7.67773,4.27665,24.7385
3,18ss,157.139,97.9247,207.707,7.0351,2.18835,13.1681
3,18ss,138.688,90.0084,210.586,8.12058,3.12556,19.8665
3,18ss,173.821,97.2358,204.346,4.71003,4.39196,21.7277
3,18ss,167.281,86.2318,205.209,4.68977,1.98614,13.0754
3,18ss,168.634,99.0681,205.48,6.96326,2.72089,20.8904
3,18ss,163.041,98.1428,205.51,7.62807,2.35841,18.7718
3,18ss,176.156,102.452,206.653,4.20164,5.28412,25.4154
3,18ss,161.563,88.2505,208.51,8.87782,2.00196,16.9161
3,18ss,169.508,92.6666,208.339,4.50702,2.48111,12.5262
3,18ss,196.434,84.6487,203.673,2.49886,1.40366,3.44021
3,18ss,188.326,96.6996,206.722,5.15703,13.0262,25.124
3,18ss,196.588,102.602,205.858,3.48285,1.50953,4.60642
3,18ss,190.027,104.627,206.37,2.9953,5.27072,26.6088
3,18ss,188.672,84.087,207.052,2.49058,3.09443,27.0511
3,18ss,185.043,88.7012,209.561,3.82497,12.1697,31.0079
3,18ss,107.68,130.695,204.817,4.51449,2.37681,2.5
3,18ss,113.08,111.057,205.528,4.92045,1.39773,13.2727
3,18ss,115.071,130.769,206.01,8.67227,2.71068,3.54982
3,18ss,111.241,125.263,206.747,3.10866,1.49171,3.52118
3,18ss,123.647,131.661,207.742,9.50161,2.68187,3.96781
3,18ss,131.367,109.722,210.319,4.82387,2.70516,36.04
3,18ss,146.357,118.918,205.167,7.43188,2.48638,10.1281
3,18ss,154.521,119.406,204.342,6.76396,2.67207,10.3333
3,18ss,143.988,129.407,203.886,9.93348,2.32694,4.52762
3,18ss,147.62,129.88,204.891,6.96429,3.08571,5.09048
3,18ss,147.781,123.919,205.482,7.84528,4.11386,5.96986
3,18ss,141.959,121.642,205.825,6.6994,2.4994,8.88036
3,18ss,139.573,129.406,206.783,4.96078,2.33133,5.57499
3,18ss,156.928,115.028,207.299,5.66939,3.7458,15.6758
3,18ss,152.931,123.122,206.432,5.79346,2.96916,5.38692
3,18ss,148.512,112.64,207.317,5.60471,2.53098,13.835
3,18ss,153.088,133.001,206.158,5.01682,5.34798,8.07169
3,18ss,153.961,113.498,209.501,8.13598,4.82521,26.5038
3,18ss,158.632,116.802,210.02,7.13782,3.49265,14.0199
3,18ss,171.412,125.923,203.841,4.36024,7.18142,18.8281
3,18ss,179.569,120.413,204.479,3.63681,5.04875,13.4564
3,18ss,171.315,121.19,203.624,4.80479,4.66994,23.1285
3,18ss,166.554,125.378,204.048,5.62738,8.5182,12.2588
3,18ss,178.465,127.331,204.57,3.35125,9.69035,18.3744
3,18ss,162.502,127.73,205.651,5.41974,4.06266,15.6429
3,18ss,167.863,130.343,206.117,5.62251,4.58094,18.2501
3,18ss,180.496,109.481,206.326,5.01952,4.95614,16.1255
3,18ss,171.992,112.436,205.836,5.2991,2.67124,14.0593
3,18ss,159.093,121.22,206.743,6.18562,3.51032,9.84256
3,18ss,164.883,122.332,206.928,4.81253,4.52262,11.0632
3,18ss,158.965,132.367,207.172,4.1492,4.93459,6.04451
3,18ss,166.484,111.033,208.05,5.6446,3.53838,25.5458
3,18ss,186.392,112.983,207.054,3.21164,6.18998,25.9866
3,18ss,196.445,112.644,209.394,1.70119,1.38922,3.71817
3,18ss,184.459,119.22,208.952,4.28204,5.80225,14.3072
3,18ss,102.26,142.913,206.541,3.87746,2.38326,2.43714
3,18ss,106.548,142.082,207.752,3.22248,3.34294,2.47851
3,18ss,99.529,156.424,209.15,1.70131,2.95741,1.97956
3,18ss,100.82,140.836,209.066,4.20932,3.23513,2.76918
3,18ss,103.632,153.579,207.521,2.66773,4.6478,2.50847
3,18ss,130.552,148.244,205.652,4.77588,4.12093,2.93625
3,18ss,124.456,139.693,206.59,6.66305,2.5199,3.98708
3,18ss,119.962,143.278,207.577,5.40689,4.0419,2.77163
3,18ss,110.96,145.182,208.541,4.86224,2.72076,2.63721
3,18ss,122.435,148.571,204.985,4.54643,2.46179,2.21282
3,18ss,120.49,154.345,205.347,3.49508,2.55274,2.25668
3,18ss,129.901,135.41,207.67,8.64674,3.46535,3.78791
3,18ss,129.123,154.238,210.211,5.99689,3.74156,3.12564
3,18ss,116.69,155.278,209.535,4.52879,3.08206,2.63416
3,18ss,108.133,154.267,209.232,2.72139,4.0515,2.67649
3,18ss,151.672,140.472,206.091,2.93898,3.57349,3.63976
3,18ss,139.51,144.668,207.042,4.23674,4.62038,3.48153
3,18ss,145.072,134.989,208.048,6.87908,4.28686,7.53479
3,18ss,149.274,142.434,208.727,2.60573,6.04872,3.28024
3,18ss,136.325,138.722,209.988,6.41773,2.72251,3.63375
3,18ss,156.503,145.027,209.613,4.07414,5.47428,7.26911
3,18ss,141.714,152.688,208.421,3.07345,3.29778,3.81088
3,18ss,159.519,150.827,203.819,1.5,3.47222,3.19444
3,18ss,176.087,134.301,206.818,2.61048,6.75854,14.3098
3,18ss,165.805,139.472,207.37,2.9375,1.625,10.4375
3,18ss,171.421,134.721,208.647,4.15439,8.13474,19.6968
3,18ss,172.765,143.234,208.587,1.89377,2.80586,8.44689
3,18ss,171.326,153.114,208.724,1,1.58333,0.0833333
3,18ss,158.835,137.749,208.739,3.53933,5.44397,4.47738
3,18ss,100.529,147.231,193.337,1.63158,0.263158,5.15789
3,18ss,115.473,134.542,192.251,3.36364,0.727273,3.45455
3,18ss,116.341,140.695,193.802,2.86282,1.36101,3.19495
3,18ss,139.858,136.195,197.391,1,2,0
3,18ss,129.949,53.5636,197.752,3.18458,2.01051,12.2348
3,18ss,127.811,42.8276,201.662,1.52125,1.29346,3.50303
3,18ss,119.931,47.8597,199.094,0.94914,1.18773,3.09748
3,18ss,114.488,42.9237,200.219,0.934216,0.998897,2.80775
3,18ss,125.349,53.1853,200.82,2.28733,2.19556,16.6902
3,18ss,108.87,51.6643,203.529,0.78069,1.41379,2.59448
3,18ss,138.395,43.0074,198.618,1.21638,1.54436,4.12919
3,18ss,140.11,48.6099,198.719,3.43716,2.99978,9.4829
3,18ss,142.198,56.1044,199.245,2.58401,7.41858,29.6028
3,18ss,139.956,35.3701,200.321,0.563709,1.04926,2.78261
3,18ss,146.804,40.8525,201.684,2.60049,1.49423,4.05858
3,18ss,136.585,55.0422,201.631,3.86287,4.74715,11.3397
3,18ss,150.398,54.102,202.712,3.42106,7.57209,31.971
3,18ss,136.494,35.372,201.986,0.750331,1.26193,3.05782
3,18ss,135.656,46.3948,203.609,3.31071,2.78329,15.3523
3,18ss,155.151,47.5147,202.571,3.56789,4.45036,26.3592
3,18ss,153.722,57.988,203.386,2.70599,9.79576,26.5247
3,18ss,181.034,57.9596,197.671,0.80745,1.26103,2.56848
3,18ss,160.196,52.8172,200.173,3.62646,4.97731,20.3678
3,18ss,165.653,48.8276,201.206,2.32177,1.76413,4.9693
3,18ss,172.215,51.848,203.047,2.589,1.74047,4.66726
3,18ss,102.183,71.8794,199.562,0.618677,1.17121,5.74903
3,18ss,101.462,80.8226,203.371,3.36402,1.91497,5.7319
3,18ss,130.064,62.0258,198.729,2.69541,3.63867,13.8986
3,18ss,129.768,68.4645,199.926,4.07895,2.10211,9.79614
3,18ss,119.711,80.8762,199.661,4.163,2.42491,10.5183
3,18ss,122.597,71.3416,200.655,3.56971,1.83993,6.66667
3,18ss,122.955,65.5779,201.357,3.032,1.42521,6.74222
3,18ss,109.526,74.577,202.617,2.12213,1.63669,5.71401
3,18ss,116.295,59.0927,202.187,1.05606,1.45479,5.70193
3,18ss,121.315,60.0876,202.315,3.0763,1.35937,5.75879
3,18ss,116.79,80.7911,202.056,3.94334,2.46143,10.1256
